         278390747 function calls (273547892 primitive calls) in 664.507 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    14310    0.035    0.000    0.066    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\autograd\profiler.py:740(__init__)
15180/15179    0.034    0.000    0.066    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\cbook.py:348(process)
    14310    0.065    0.000    0.065    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\optim\optimizer.py:184(<genexpr>)
   430356    0.065    0.000    0.065    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\bezier.py:242(degree)
     3384    0.001    0.000    0.064    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
    95400    0.064    0.000    0.064    0.000 {built-in method torch.is_complex}
       75    0.001    0.000    0.064    0.001 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:428(__init__)
   499681    0.063    0.000    0.063    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\multiarray.py:761(dot)
      620    0.008    0.000    0.063    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axes\_base.py:2608(_process_unit_info)
     5964    0.062    0.000    0.063    0.000 C:\Users\clark\miniforge3\Lib\re\_parser.py:176(append)
        5    0.051    0.010    0.062    0.012 c:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\rl\plot_lambda.py:9(read_agent_log)
        6    0.000    0.000    0.062    0.010 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\figure.py:785(subplots)
        6    0.000    0.000    0.062    0.010 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\gridspec.py:249(subplots)
    85947    0.041    0.000    0.061    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\artist.py:266(<genexpr>)
      506    0.007    0.000    0.061    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\lines.py:287(__init__)
        1    0.000    0.000    0.061    0.061 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:1(<module>)
    55645    0.061    0.000    0.061    0.000 {method 'size' of 'torch._C.TensorBase' objects}
   191251    0.033    0.000    0.060    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\image.py:126(<genexpr>)
   116865    0.049    0.000    0.060    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\compiler\__init__.py:367(is_compiling)
      562    0.004    0.000    0.059    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\artist.py:1032(_set_alpha_for_array)
    57608    0.035    0.000    0.059    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\spines.py:566(__getitem__)
    52581    0.059    0.000    0.059    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.059    0.059 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\mpmath\ctx_fp.py:1(<module>)
     4770    0.059    0.000    0.059    0.000 {method 'sum' of 'torch._C.TensorBase' objects}
     1686    0.006    0.000    0.058    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\ma\core.py:4729(ravel)
   668088    0.058    0.000    0.058    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\transforms.py:1808(get_affine)
   162841    0.057    0.000    0.057    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\backend_bases.py:914(set_linewidth)
    14325    0.023    0.000    0.057    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\cvxopt\__init__.py:251(div)
  3604/11    0.008    0.000    0.057    0.005 <frozen importlib._bootstrap>:1349(_find_and_load)
     4776    0.012    0.000    0.057    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\fromnumeric.py:3168(amax)
   934/11    0.004    0.000    0.057    0.005 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
   140377    0.057    0.000    0.057    0.000 {built-in method math.cos}
        1    0.000    0.000    0.057    0.057 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\formatter.py:1(<module>)
      276    0.001    0.000    0.056    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\ticker.py:2228(__call__)
     4791    0.029    0.000    0.056    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\backends\backend_agg.py:387(get_renderer)
     4800    0.011    0.000    0.056    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\fromnumeric.py:3328(prod)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\__init__.py:1(<module>)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\miniforge3\Lib\platform.py:866(__iter__)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\miniforge3\Lib\functools.py:979(__get__)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\miniforge3\Lib\platform.py:862(processor)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\miniforge3\Lib\platform.py:801(get)
        1    0.000    0.000    0.056    0.056 C:\Users\clark\miniforge3\Lib\platform.py:806(get_win32)
   879/11    0.003    0.000    0.055    0.005 <frozen importlib._bootstrap>:911(_load_unlocked)
      562    0.007    0.000    0.055    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\ma\extras.py:307(__call__)
     1124    0.003    0.000    0.055    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\colorizer.py:592(_get_colorizer)
        1    0.000    0.000    0.055    0.055 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\mpmath\ctx_base.py:1(<module>)
    33413    0.032    0.000    0.054    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\collections.py:801(get_edgecolor)
       13    0.000    0.000    0.054    0.004 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\library.py:625(wrap)
16196/169    0.971    0.000    0.054    0.000 {method 'call' of '_tkinter.tkapp' objects}
  2038/18    0.002    0.000    0.054    0.003 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
        5    0.000    0.000    0.054    0.011 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\sac\policies.py:341(make_actor)
   872/10    0.003    0.000    0.053    0.005 <frozen importlib._bootstrap_external>:993(exec_module)
        1    0.000    0.000    0.053    0.053 C:\Users\clark\miniforge3\Lib\platform.py:446(win32_ver)
        1    0.000    0.000    0.053    0.053 C:\Users\clark\miniforge3\Lib\platform.py:384(_win32_ver)
      121    0.000    0.000    0.053    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axis.py:1606(_copy_tick_props)
     7155    0.053    0.000    0.053    0.000 {built-in method torch.ones_like}
    35807    0.032    0.000    0.052    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_VF.py:27(__getattr__)
    47398    0.040    0.000    0.052    0.000 C:\Users\clark\miniforge3\Lib\weakref.py:451(get)
      144    0.001    0.000    0.052    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\PIL\ImageTk.py:92(__init__)
   382512    0.052    0.000    0.052    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\lib\_function_base_impl.py:5640(_append_dispatcher)
    32064    0.052    0.000    0.052    0.000 {built-in method _functools.reduce}
    23875    0.051    0.000    0.051    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
      562    0.003    0.000    0.051    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\colorizer.py:53(__init__)
   150609    0.051    0.000    0.051    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\_api\__init__.py:153(<genexpr>)
      276    0.001    0.000    0.051    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\ticker.py:2232(tick_values)
     1749    0.004    0.000    0.050    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\transforms.py:1472(transform)
        5    0.000    0.000    0.050    0.010 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\stable_baselines3\sac\policies.py:50(__init__)
   382513    0.050    0.000    0.050    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\lib\_twodim_base_impl.py:241(_diag_dispatcher)
   382527    0.050    0.000    0.050    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\numeric.py:360(_full_like_dispatcher)
       54    0.001    0.000    0.050    0.001 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\spines.py:142(get_window_extent)
     9540    0.050    0.000    0.050    0.000 {method 'log1p' of 'torch._C.TensorBase' objects}
   196708    0.050    0.000    0.050    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\fromnumeric.py:3523(ndim)
      896    0.002    0.000    0.049    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
  2038/11    0.087    0.000    0.049    0.004 {built-in method builtins.exec}
89717/89557    0.046    0.000    0.049    0.000 {built-in method __new__ of type object at 0x00007FFE3BBE47C0}
    26470    0.027    0.000    0.049    0.000 <frozen importlib._bootstrap>:645(parent)
       28    0.000    0.000    0.049    0.002 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axes\_base.py:2468(add_patch)
      378    0.001    0.000    0.049    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\lines.py:1338(update_from)
      474    0.001    0.000    0.048    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\basic.py:182(__init_subclass__)
   382512    0.048    0.000    0.048    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\lib\_polynomial_impl.py:159(_roots_dispatcher)
   352082    0.048    0.000    0.048    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\backend_bases.py:1785(_idle_draw_cntx)
   298905    0.048    0.000    0.048    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\transforms.py:1758(<lambda>)
    45005    0.048    0.000    0.048    0.000 {method 'remove' of 'list' objects}
      475    0.020    0.000    0.048    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\assumptions.py:614(_prepare_class_assumptions)
     4770    0.048    0.000    0.048    0.000 {method 'clamp' of 'torch._C.TensorBase' objects}
    33481    0.032    0.000    0.047    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\patches.py:788(get_path)
     4825    0.013    0.000    0.047    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\backend_bases.py:1187(_process)
   382526    0.047    0.000    0.047    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\linalg\_linalg.py:492(_unary_dispatcher)
        1    0.000    0.000    0.047    0.047 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\polytools.py:1(<module>)
   382788    0.047    0.000    0.047    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\numpy\_core\fromnumeric.py:2014(_nonzero_dispatcher)
    23892    0.046    0.000    0.046    0.000 {built-in method _codecs.charmap_encode}
      276    0.006    0.000    0.046    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\ticker.py:2159(_raw_ticks)
       15    0.000    0.000    0.046    0.003 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\pyplot.py:3819(plot)
       28    0.001    0.000    0.046    0.002 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\axes\_base.py:2481(_update_patch_limits)
